id,source_type,source_id,relation,target_type,target_id,confidence,provenance
edge_0049186,Evidence,ev_cbc_010833_29c8b6ee15,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049187,Evidence,ev_cbc_010833_29c8b6ee15,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049188,Evidence,ev_cbc_010833_29c8b6ee15,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049189,Evidence,ev_cbc_010833_29c8b6ee15,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049190,Evidence,ev_cbc_010834_08404b8db4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049191,Evidence,ev_cbc_010834_08404b8db4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049192,Evidence,ev_cbc_010835_516bb4accc,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049193,Evidence,ev_cbc_010835_516bb4accc,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049194,Evidence,ev_cbc_010836_0702e3b294,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049195,Evidence,ev_cbc_010836_0702e3b294,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049196,Evidence,ev_cbc_010837_213a18cc49,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049197,Evidence,ev_cbc_010837_213a18cc49,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049198,Evidence,ev_cbc_010837_213a18cc49,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049199,Evidence,ev_cbc_010837_213a18cc49,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049200,Evidence,ev_cbc_010838_d1618367fe,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049201,Evidence,ev_cbc_010838_d1618367fe,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049202,Evidence,ev_cbc_010839_7b94fcfe77,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049203,Evidence,ev_cbc_010839_7b94fcfe77,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049204,Evidence,ev_cbc_010840_987b7c3922,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049205,Evidence,ev_cbc_010840_987b7c3922,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049206,Evidence,ev_cbc_010841_27478c8306,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049207,Evidence,ev_cbc_010841_27478c8306,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049208,Evidence,ev_cbc_010841_27478c8306,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049209,Evidence,ev_cbc_010841_27478c8306,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049210,Evidence,ev_cbc_010842_75b37b2dc9,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049211,Evidence,ev_cbc_010842_75b37b2dc9,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049212,Evidence,ev_cbc_010842_75b37b2dc9,MENTIONS_TEST,Test,test_EOS,0.95,kb_pdf
edge_0049213,Evidence,ev_cbc_010842_75b37b2dc9,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049214,Evidence,ev_cbc_010842_75b37b2dc9,SUPPORTS,Condition,cond_eosinophilia,0.75,kb_pdf
edge_0049215,Evidence,ev_cbc_010842_75b37b2dc9,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049216,Evidence,ev_cbc_010842_75b37b2dc9,SUPPORTS,Condition,cond_renal_impairment,0.75,kb_pdf
edge_0049217,Evidence,ev_cbc_010843_e46f69ded0,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049218,Evidence,ev_cbc_010843_e46f69ded0,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049219,Evidence,ev_cbc_010844_5f6676cf5e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049220,Evidence,ev_cbc_010844_5f6676cf5e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049221,Evidence,ev_cbc_010845_5b6b06a931,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049222,Evidence,ev_cbc_010845_5b6b06a931,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049223,Evidence,ev_cbc_010846_595b865b62,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049224,Evidence,ev_cbc_010846_595b865b62,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049225,Evidence,ev_cbc_010847_e796dadfc7,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049226,Evidence,ev_cbc_010847_e796dadfc7,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049227,Evidence,ev_cbc_010847_e796dadfc7,MENTIONS_TEST,Test,test_WBC,0.95,kb_pdf
edge_0049228,Evidence,ev_cbc_010848_277033aa58,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049229,Evidence,ev_cbc_010848_277033aa58,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049230,Evidence,ev_cbc_010848_277033aa58,MENTIONS_TOPIC,Topic,topic_bleeding,0.8,kb_pdf
edge_0049231,Evidence,ev_cbc_010848_277033aa58,SUPPORTS,Condition,cond_bleeding_risk,0.75,kb_pdf
edge_0049232,Evidence,ev_cbc_010849_6e733444b0,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049233,Evidence,ev_cbc_010849_6e733444b0,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049234,Evidence,ev_cbc_010849_6e733444b0,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049235,Evidence,ev_cbc_010849_6e733444b0,SUPPORTS,Condition,cond_bacterial_infection,0.75,kb_pdf
edge_0049236,Evidence,ev_cbc_010849_6e733444b0,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049237,Evidence,ev_cbc_010849_6e733444b0,SUPPORTS,Condition,cond_viral_infection,0.75,kb_pdf
edge_0049238,Evidence,ev_cbc_010850_5ce7015b86,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049239,Evidence,ev_cbc_010850_5ce7015b86,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049240,Evidence,ev_cbc_010850_5ce7015b86,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049241,Evidence,ev_cbc_010851_e5b99f8ee3,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049242,Evidence,ev_cbc_010851_e5b99f8ee3,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049243,Evidence,ev_cbc_010851_e5b99f8ee3,MENTIONS_TEST,Test,test_WBC,0.95,kb_pdf
edge_0049244,Evidence,ev_cbc_010851_e5b99f8ee3,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049245,Evidence,ev_cbc_010851_e5b99f8ee3,SUPPORTS,Condition,cond_bacterial_infection,0.75,kb_pdf
edge_0049246,Evidence,ev_cbc_010851_e5b99f8ee3,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049247,Evidence,ev_cbc_010851_e5b99f8ee3,SUPPORTS,Condition,cond_leukocytosis,0.75,kb_pdf
edge_0049248,Evidence,ev_cbc_010852_78ae9ec715,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049249,Evidence,ev_cbc_010852_78ae9ec715,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049250,Evidence,ev_cbc_010852_78ae9ec715,MENTIONS_TOPIC,Topic,topic_bleeding,0.8,kb_pdf
edge_0049251,Evidence,ev_cbc_010852_78ae9ec715,MENTIONS_TOPIC,Topic,topic_coagulation,0.8,kb_pdf
edge_0049252,Evidence,ev_cbc_010852_78ae9ec715,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049253,Evidence,ev_cbc_010852_78ae9ec715,SUPPORTS,Condition,cond_bleeding_risk,0.75,kb_pdf
edge_0049254,Evidence,ev_cbc_010852_78ae9ec715,SUPPORTS,Condition,cond_coagulation_disorder,0.75,kb_pdf
edge_0049255,Evidence,ev_cbc_010852_78ae9ec715,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049256,Evidence,ev_cbc_010853_b1fe15fdd4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049257,Evidence,ev_cbc_010853_b1fe15fdd4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049258,Evidence,ev_cbc_010854_eb84696fd5,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049259,Evidence,ev_cbc_010854_eb84696fd5,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049260,Evidence,ev_cbc_010854_eb84696fd5,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049261,Evidence,ev_cbc_010854_eb84696fd5,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049262,Evidence,ev_cbc_010854_eb84696fd5,SUPPORTS,Condition,cond_viral_infection,0.75,kb_pdf
edge_0049263,Evidence,ev_cbc_010855_6d69e8c90a,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049264,Evidence,ev_cbc_010855_6d69e8c90a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049265,Evidence,ev_cbc_010855_6d69e8c90a,MENTIONS_TEST,Test,test_HCT,0.95,kb_pdf
edge_0049266,Evidence,ev_cbc_010855_6d69e8c90a,MENTIONS_TOPIC,Topic,topic_bleeding,0.8,kb_pdf
edge_0049267,Evidence,ev_cbc_010855_6d69e8c90a,SUPPORTS,Condition,cond_bleeding_risk,0.75,kb_pdf
edge_0049268,Evidence,ev_cbc_010856_90c867e3b4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049269,Evidence,ev_cbc_010856_90c867e3b4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049270,Evidence,ev_cbc_010857_752de4b61f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049271,Evidence,ev_cbc_010857_752de4b61f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049272,Evidence,ev_cbc_010858_015403198a,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049273,Evidence,ev_cbc_010858_015403198a,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049274,Evidence,ev_cbc_010858_015403198a,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049275,Evidence,ev_cbc_010858_015403198a,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049276,Evidence,ev_cbc_010859_39355f7e9c,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049277,Evidence,ev_cbc_010859_39355f7e9c,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049278,Evidence,ev_cbc_010859_39355f7e9c,MENTIONS_TOPIC,Topic,topic_bone_marrow,0.8,kb_pdf
edge_0049279,Evidence,ev_cbc_010859_39355f7e9c,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049280,Evidence,ev_cbc_010859_39355f7e9c,SUPPORTS,Condition,cond_bone_marrow_disorder,0.75,kb_pdf
edge_0049281,Evidence,ev_cbc_010859_39355f7e9c,SUPPORTS,Condition,cond_bone_mineral_disorder,0.75,kb_pdf
edge_0049282,Evidence,ev_cbc_010859_39355f7e9c,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049283,Evidence,ev_cbc_010860_cc45bcf959,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049284,Evidence,ev_cbc_010860_cc45bcf959,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049285,Evidence,ev_cbc_010860_cc45bcf959,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049286,Evidence,ev_cbc_010860_cc45bcf959,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049287,Evidence,ev_cbc_010860_cc45bcf959,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049288,Evidence,ev_cbc_010860_cc45bcf959,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049289,Evidence,ev_cbc_010861_a022b569f8,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049290,Evidence,ev_cbc_010861_a022b569f8,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049291,Evidence,ev_cbc_010862_33227ec3c0,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049292,Evidence,ev_cbc_010862_33227ec3c0,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049293,Evidence,ev_cbc_010863_b4c545996f,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049294,Evidence,ev_cbc_010863_b4c545996f,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049295,Evidence,ev_cbc_010864_af8a7405ab,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049296,Evidence,ev_cbc_010864_af8a7405ab,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049297,Evidence,ev_cbc_010864_af8a7405ab,MENTIONS_TOPIC,Topic,topic_polycythemia,0.8,kb_pdf
edge_0049298,Evidence,ev_cbc_010864_af8a7405ab,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049299,Evidence,ev_cbc_010864_af8a7405ab,SUPPORTS,Condition,cond_polycythemia,0.75,kb_pdf
edge_0049300,Evidence,ev_cbc_010865_77b83b9e58,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049301,Evidence,ev_cbc_010865_77b83b9e58,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049302,Evidence,ev_cbc_010866_66ba78670e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049303,Evidence,ev_cbc_010866_66ba78670e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049304,Evidence,ev_cbc_010866_66ba78670e,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049305,Evidence,ev_cbc_010866_66ba78670e,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049306,Evidence,ev_cbc_010867_7b914698fe,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049307,Evidence,ev_cbc_010867_7b914698fe,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049308,Evidence,ev_cbc_010867_7b914698fe,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049309,Evidence,ev_cbc_010867_7b914698fe,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049310,Evidence,ev_cbc_010868_dda7b690f4,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049311,Evidence,ev_cbc_010868_dda7b690f4,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049312,Evidence,ev_cbc_010869_c5bf6abd2e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049313,Evidence,ev_cbc_010869_c5bf6abd2e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049314,Evidence,ev_cbc_010869_c5bf6abd2e,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049315,Evidence,ev_cbc_010869_c5bf6abd2e,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049316,Evidence,ev_cbc_010870_611f7293d2,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049317,Evidence,ev_cbc_010870_611f7293d2,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049318,Evidence,ev_cbc_010871_ecb53bc698,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049319,Evidence,ev_cbc_010871_ecb53bc698,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049320,Evidence,ev_cbc_010872_31789e16b8,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049321,Evidence,ev_cbc_010872_31789e16b8,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049322,Evidence,ev_cbc_010873_d60cb5b20e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049323,Evidence,ev_cbc_010873_d60cb5b20e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049324,Evidence,ev_cbc_010874_eee707976e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049325,Evidence,ev_cbc_010874_eee707976e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049326,Evidence,ev_cbc_010875_7be860783b,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049327,Evidence,ev_cbc_010875_7be860783b,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049328,Evidence,ev_cbc_010875_7be860783b,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049329,Evidence,ev_cbc_010875_7be860783b,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049330,Evidence,ev_cbc_010876_89d57e528e,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049331,Evidence,ev_cbc_010876_89d57e528e,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049332,Evidence,ev_cbc_010877_21e35f1c26,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049333,Evidence,ev_cbc_010877_21e35f1c26,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049334,Evidence,ev_cbc_010877_21e35f1c26,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049335,Evidence,ev_cbc_010877_21e35f1c26,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049336,Evidence,ev_cbc_010878_e33cf59866,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049337,Evidence,ev_cbc_010878_e33cf59866,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049338,Evidence,ev_cbc_010878_e33cf59866,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049339,Evidence,ev_cbc_010879_ce47c09e68,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049340,Evidence,ev_cbc_010879_ce47c09e68,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049341,Evidence,ev_cbc_010880_df35370275,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049342,Evidence,ev_cbc_010880_df35370275,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049343,Evidence,ev_cbc_010881_4c34c3b4f3,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049344,Evidence,ev_cbc_010881_4c34c3b4f3,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049345,Evidence,ev_cbc_010881_4c34c3b4f3,SUPPORTS,Condition,cond_hyperglycemia,0.75,kb_pdf
edge_0049346,Evidence,ev_cbc_010882_6d633f8787,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049347,Evidence,ev_cbc_010882_6d633f8787,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049348,Evidence,ev_cbc_010882_6d633f8787,SUPPORTS,Condition,cond_hyperglycemia,0.75,kb_pdf
edge_0049349,Evidence,ev_cbc_010883_a0aede72f2,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049350,Evidence,ev_cbc_010883_a0aede72f2,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049351,Evidence,ev_cbc_010884_fae7a9f336,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049352,Evidence,ev_cbc_010884_fae7a9f336,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049353,Evidence,ev_cbc_010885_328e0ac531,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049354,Evidence,ev_cbc_010885_328e0ac531,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049355,Evidence,ev_cbc_010885_328e0ac531,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049356,Evidence,ev_cbc_010885_328e0ac531,SUPPORTS,Condition,cond_hyperuricemia,0.75,kb_pdf
edge_0049357,Evidence,ev_cbc_010886_313d64a869,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049358,Evidence,ev_cbc_010886_313d64a869,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049359,Evidence,ev_cbc_010887_a227acc716,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049360,Evidence,ev_cbc_010887_a227acc716,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049361,Evidence,ev_cbc_010887_a227acc716,MENTIONS_TEST,Test,test_HGB,0.95,kb_pdf
edge_0049362,Evidence,ev_cbc_010888_5eb5d45988,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049363,Evidence,ev_cbc_010888_5eb5d45988,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049364,Evidence,ev_cbc_010888_5eb5d45988,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049365,Evidence,ev_cbc_010889_098d9b58b8,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049366,Evidence,ev_cbc_010889_098d9b58b8,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049367,Evidence,ev_cbc_010890_ef6e528e98,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049368,Evidence,ev_cbc_010890_ef6e528e98,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049369,Evidence,ev_cbc_010890_ef6e528e98,MENTIONS_TOPIC,Topic,topic_inflammation,0.8,kb_pdf
edge_0049370,Evidence,ev_cbc_010890_ef6e528e98,SUPPORTS,Condition,cond_inflammation,0.75,kb_pdf
edge_0049371,Evidence,ev_cbc_010891_89e98dde03,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049372,Evidence,ev_cbc_010891_89e98dde03,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049373,Evidence,ev_cbc_010892_107e2d3636,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049374,Evidence,ev_cbc_010892_107e2d3636,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049375,Evidence,ev_cbc_010892_107e2d3636,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049376,Evidence,ev_cbc_010892_107e2d3636,SUPPORTS,Condition,cond_dyslipidemia,0.75,kb_pdf
edge_0049377,Evidence,ev_cbc_010892_107e2d3636,SUPPORTS,Condition,cond_hyperglycemia,0.75,kb_pdf
edge_0049378,Evidence,ev_cbc_010893_13dcd53062,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049379,Evidence,ev_cbc_010893_13dcd53062,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049380,Evidence,ev_cbc_010893_13dcd53062,SUPPORTS,Condition,cond_dyslipidemia,0.75,kb_pdf
edge_0049381,Evidence,ev_cbc_010894_335d076d6b,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049382,Evidence,ev_cbc_010894_335d076d6b,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049383,Evidence,ev_cbc_010894_335d076d6b,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049384,Evidence,ev_cbc_010895_5464c8be22,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049385,Evidence,ev_cbc_010895_5464c8be22,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049386,Evidence,ev_cbc_010895_5464c8be22,SUPPORTS,Condition,cond_cardiac_stress,0.75,kb_pdf
edge_0049387,Evidence,ev_cbc_010895_5464c8be22,SUPPORTS,Condition,cond_myocardial_injury,0.75,kb_pdf
edge_0049388,Evidence,ev_cbc_010896_e7ff8818e0,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049389,Evidence,ev_cbc_010896_e7ff8818e0,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049390,Evidence,ev_cbc_010896_e7ff8818e0,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049391,Evidence,ev_cbc_010896_e7ff8818e0,SUPPORTS,Condition,cond_hepatocellular_injury,0.75,kb_pdf
edge_0049392,Evidence,ev_cbc_010896_e7ff8818e0,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049393,Evidence,ev_cbc_010896_e7ff8818e0,SUPPORTS,Condition,cond_renal_impairment,0.75,kb_pdf
edge_0049394,Evidence,ev_cbc_010896_e7ff8818e0,SUPPORTS,Condition,cond_viral_infection,0.75,kb_pdf
edge_0049395,Evidence,ev_cbc_010897_b5b53a3101,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049396,Evidence,ev_cbc_010897_b5b53a3101,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049397,Evidence,ev_cbc_010897_b5b53a3101,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049398,Evidence,ev_cbc_010897_b5b53a3101,SUPPORTS,Condition,cond_infection,0.75,kb_pdf
edge_0049399,Evidence,ev_cbc_010898_0d7a3fcf1d,FROM_SOURCE,Source,src_harrison_pdf,1.0,kb_pdf
edge_0049400,Evidence,ev_cbc_010898_0d7a3fcf1d,BELONGS_TO_PANEL,Panel,panel_cbc,1.0,kb_pdf
edge_0049401,Evidence,ev_cbc_010898_0d7a3fcf1d,MENTIONS_TOPIC,Topic,topic_infection,0.8,kb_pdf
edge_0049402,Evidence,ev_cbc_010898_0d7a3fcf1d,SUPPORTS,Condition,cond_bacterial_infection,0.75,kb_pdf
edge_0049403,Evidence,ev_cbc_010898_0d7a3fcf1d,SUPPORTS,Condition,cond_hepatocellular_injury,0.75,kb_pdf
